Country Name,Country Code,Time,Time Code,Agricultural land (% of land area) [AG.LND.AGRI.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Forest area (% of land area) [AG.LND.FRST.ZS],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",Net migration [SM.POP.NETM],Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Expense (current LCU) [GC.XPN.TOTL.CN],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]"
Australia,AUS,2008,YR2008,50.6733660492301,100,3.223325,84.943,18.2392898668792,16.9219764914153,3.5682700322582,49681.2190739771,4.35029854990047,4.23,-52121667002.2045,278516,2.00391140524272,81.3951219512195,4.4,286916000000,62.71,15.0429792404175
Australia,AUS,2009,YR2009,50.0184840477461,100,3.234276,85.063,18.1572008366536,16.8924540827617,1.87048696091408,42810.4658391817,1.77111716621252,5.56,-48898407698.7643,235881,2.06083316277243,81.5439024390244,4.2,333860000000,61.792,14.7641553878784
Australia,AUS,2010,YR2010,48.9920987204353,100,3.230407,85.182,17.9737515176961,16.862931674108,2.20656631017093,52132.469607935,2.91834002677376,5.21,-44714246092.1586,166833,1.55570626204128,81.6951219512195,4,348319000000,61.983,17.0788192749023
Australia,AUS,2011,YR2011,51.5628132199992,100,2.81994,85.3,17.6560553381679,16.9553102586465,2.3913851323057,62598.6866176979,3.30385015608744,5.08,-44431156054.1156,197748,1.38952731561803,81.8951219512195,3.8,368773000000,62.097,17.0881729125977
Australia,AUS,2012,YR2012,50.3854314463116,100,2.801783,85.402,17.4056176654109,17.047688843185,3.902007806318,68047.3781775015,1.76278015613193,5.22,-64482910032.1769,235719,1.74582000067359,82.0463414634146,3.6,392004000000,61.749,15.357141494751
Australia,AUS,2013,YR2013,48.3937102169923,100,2.618184,85.502,16.7945880965987,17.1400674277235,2.57875428825342,68156.3861047269,2.44988864142539,5.66,-51314570187.1267,214564,1.721151439989,82.1487804878049,3.5,397852000000,61.264,15.5233373641968
Australia,AUS,2014,YR2014,48.7383986566523,100,2.79832,85.602,16.1557451398864,17.232446012262,2.57901711177597,62515.3148315008,2.48792270531403,6.08,-45400874920.3632,198120,1.49156648912847,82.3,3.3,419946000000,60.766,14.9941806793213
Australia,AUS,2015,YR2015,45.3144240657095,100,2.636502,85.701,16.1984582210401,17.3248245968004,2.1527359059391,56708.96119674,1.50836672165921,6.05,-56958711794.5014,209466,1.43921665259925,82.4,3.3,434684000000,61.068,14.8430862426758
Australia,AUS,2016,YR2016,44.5399257932247,100,2.617486,85.8,16.3203306101751,17.4254877132405,2.73054799209893,49876.7123761245,1.27699094497328,5.71,-41185888415.5533,242184,1.56194049810399,82.4487804878049,3.2,447372000000,61.166,14.8486747741699
Australia,AUS,2017,YR2017,48.3406179391109,100,2.596055,85.904,16.1480905133657,17.4229136169693,2.28218364248465,53934.1543741253,1.94864740944522,5.59,-35574351884.651,244875,1.65339053503068,82.5,3.2,468131000000,61.527,14.8056526184082
Australia,AUS,2018,YR2018,46.6580950127535,100,2.616846,86.012,15.8635624340846,17.4213145571644,2.88304512347683,57206.9906696898,1.91140094445692,5.3,-31611979633.5974,220307,1.50299298221362,82.7487804878049,3.2,483156000000,62.152,15.062949180603
Australia,AUS,2019,YR2019,47.1237724290889,100,2.558299,86.124,15.595726745355,17.4213145571644,2.1713962244835,54941.0657202842,1.61076787290379,5.16,6177986031.06474,235860,1.48520844681971,82.9,3.2,509739000000,62.547,15.2451992034912
Australia,AUS,2020,YR2020,46.2524798427461,100,2.765993,86.241,14.7726575989848,17.4213145571644,-0.0508853360838941,51722.0690001531,0.846905537459293,6.46,32517191287.917,117929,1.23570107988933,83.2,3.2,599555000000,60.829,14.3882093429565
Australia,AUS,2021,YR2021,47.2592374954823,100,2.425497,86.362,..,17.4213145571644,2.23621243944461,60444.5023551978,2.86391042204995,5.12,50797777246.5635,117929,0.127728295728263,83.3,3.2,680690000000,62.478,13.131422996521
Australia,AUS,2022,YR2022,..,..,..,86.488,..,..,3.61758857230203,64491.4298860631,6.59409671341847,3.661,19548325032.3467,..,1.12589851822075,..,..,..,63.96,..
Bangladesh,BGD,1998,YR1998,72.4744564799877,26.7461929321289,61.89855,22.818,0.154800378681316,14.7524660059922,5.1770268731498,401.96518010266,8.4022379561323,2.895,-35165989.3452837,-407859,1.87614402927933,63.917,70,..,56.655,..
Bangladesh,BGD,1999,YR1999,72.873934086195,29.5402145385742,61.38416,23.202,0.158617237321082,14.7524644695398,4.67015636882111,404.486143135093,6.10669589841957,3.068,-364355314.194405,-435710,1.91507429803985,66.228,66.5,..,56.521,18.129789352417
Bangladesh,BGD,2000,YR2000,72.2132595836214,32,60.80127,23.59,0.160122047170439,14.7524629330875,5.29329471892532,413.100185264402,2.20825620937534,3.27,-305831650.648,-424718,1.90552404891968,65.779,63.1,..,56.373,20.4904193878174
Bangladesh,BGD,2001,YR2001,72.2363063685949,35.0324668884277,57.97989,24.096,0.194686760625867,14.7278904509488,5.07728777526728,410.048540904043,2.00717374213842,3.618,-535424727.721444,-347605,1.89925268099487,66.135,60,228780900000,56.121,18.5847797393799
Bangladesh,BGD,2002,YR2002,71.8521932857033,37.7541275024414,54.96515,24.756,0.20340118824964,14.70331796881,3.83312393993225,407.96296761642,3.33256493271911,3.934,739250272.000126,-451611,1.85802653007171,66.612,57,247876840000,55.905,15.6937999725342
Bangladesh,BGD,2003,YR2003,71.6601367442575,40.4742469787598,51.73496,25.429,0.2097371984069,14.6787454866713,4.73956739963045,440.714404819588,5.66870773441478,4.32,131637632.009357,-533925,1.74653680101613,66.824,54.3,272945460000,55.661,16.6816291809082
Bangladesh,BGD,2004,YR2004,71.6217254359684,40.6,49.96922,26.114,0.21995504350196,14.6541730045325,5.23953291029852,469.116458369252,7.58753638504687,4.272,-278679383.745514,-535175,1.66119164263389,67.187,51.8,291494190000,55.675,15.9531202316284
Bangladesh,BGD,2005,YR2005,71.5295382960744,44.23,48.07627,26.809,0.232135396844242,14.6296005223938,6.53594494076071,492.808648889577,7.0466181622204,4.25,-173741535.952962,-715970,1.51797511096499,67.299,49.3,347750567000,55.673,..
Bangladesh,BGD,2006,YR2006,71.2913881846816,50.5251024590164,48.07571,27.517,0.251721897657564,14.6050280402551,6.67190498093571,503.538332188534,6.76526117054758,3.59,1196063083.00571,-1146688,1.21058994053819,67.241,47,402024837000,55.985,17.3365306854248
Bangladesh,BGD,2007,YR2007,71.1838365214719,46.5,47.8953,28.237,0.263586594582306,14.5804555581163,7.05859935733267,552.338934530705,9.10698496905381,4.092,856792635.005175,-923456,1.05111719423699,66.714,44.8,476280107000,55.505,18.1534004211426
Bangladesh,BGD,2008,YR2008,71.0839671199201,54.2687454223633,47.7229,28.968,0.285933318249804,14.5558830759776,6.01378975903386,630.108979202923,8.90194489465157,4.548,926185438.562718,-1390782,0.887833017097369,67.051,42.7,592770689000,55.053,17.8161907196045
Bangladesh,BGD,2009,YR2009,71.0301912883153,57.0775146484375,47.53321,29.709,0.305030148225566,14.5313098256127,5.0451247936724,698.520941599792,5.42347236174678,5,3556126394.04663,-740788,0.880093475599957,67.403,40.7,696017522000,54.605,14.0298700332642
Bangladesh,BGD,2010,YR2010,70.9917799800261,55.26,47.30638,30.462,0.340233253415489,14.5067373434739,5.57178818849806,776.859576940281,8.12667639169919,3.38,2108502536.74167,-462265,1.1415513368569,68.638,38.9,739019383000,55.345,..
Bangladesh,BGD,2011,YR2011,70.1236844126911,59.6,46.66772,31.225,0.361557397209346,14.4991441960513,6.46437912291931,856.381886818701,11.3951651552399,3.75,-161842538.678824,-341152,1.21893869127295,68.809,37.2,901531300000,54.942,16.7939701080322
Bangladesh,BGD,2012,YR2012,70.0852731044019,65.5457458496094,45.91011,31.993,0.387829234655971,14.4915510486287,6.52145878055326,876.818006772634,6.21750422069284,4.099,2575500680.61049,-242022,1.24357124646827,69.554,35.5,1017062500000,54.553,12.277943611145
Bangladesh,BGD,2013,YR2013,71.2760236613659,61.5,45.09919,32.762,0.408788178786231,14.4839579012061,6.0136056584178,973.773900233539,7.53040640913168,4.43,2058473420.43086,-194048,1.26715729721878,69.565,34,1139830600000,54.175,11.8120946884155
Bangladesh,BGD,2014,YR2014,71.5986786509949,62.4,44.38585,33.535,0.42518945677671,14.4763647537835,6.0610593589202,1108.51495720707,6.99163889220856,4.393,755790761.660141,-219628,1.24596020808779,69.986,32.4,1277086800000,54.006,13.3063278198242
Bangladesh,BGD,2015,YR2015,72.4763002227856,74.0024719238281,43.54638,34.308,0.46351707533422,14.4687716063609,6.55263987878382,1236.00439770048,6.19428022984986,4.371,2579621008.7762,-286512,1.19106112723824,70.491,31,1365114100000,53.829,12.0441026687622
Bangladesh,BGD,2016,YR2016,73.1136974725359,75.92,42.66475,35.083,0.50773927054082,14.4687716063609,7.11347821325363,1659.96248898672,5.51352572692992,4.35,931393867.987116,-55013,1.23079535447054,71.09,29.5,1632170000000,53.65,13.9817361831665
Bangladesh,BGD,2017,YR2017,73.4526388568795,88,40.5973,35.858,0.541787825904309,14.4687716063609,6.59024999794057,1815.61019133661,5.70207015717245,4.37,-5984992475.63152,-175755,1.24972406577957,71.788,28.1,1775741500000,55.781,13.8549823760986
Bangladesh,BGD,2018,YR2018,73.9594376584466,86.915283203125,39.42393,36.632,0.586157624560863,14.4687716063609,7.31941263014136,1963.41270740562,5.54362139486472,4.38,-7095172568.14978,-323380,1.16137846270492,72.567,26.7,1977890800000,55.911,11.9579200744629
Bangladesh,BGD,2019,YR2019,75.8392870861182,92.2,38.32538,37.405,0.559733655592985,14.4687716063609,7.8819067286135,2122.0783861524,5.59199639930632,4.382,-2948537074.51494,-344054,1.1131724900167,72.806,25.3,2441514884000,56.019,11.3293676376343
Bangladesh,BGD,2020,YR2020,76.2694937389568,96.2,37.87102,38.177,0.510647559277094,14.4687716063609,3.44802562762527,2233.30589251829,5.69107474746207,5.209,1192771686.32568,-61154,1.14420974001656,71.968,24.1,2583400000000,55.007,10.3874378204346
Bangladesh,BGD,2021,YR2021,77.3450103710532,98.9910278320313,37.09001,38.946,..,14.4687716063609,6.93867912442445,2457.92404902236,5.54565430773474,5.097,-15775415833.0742,-174500,1.14931847631384,72.381,22.9,2938614555800.04,55.277,10.221302986145
Bangladesh,BGD,2022,YR2022,..,..,..,39.711,..,..,7.09982877575158,2688.30395035828,7.69695437176894,4.699,-14369589305.041,..,1.0748367431585,..,..,..,55.993,11.7342882156372
Brazil,BRA,1998,YR1998,27.2926871289545,94.193812,15.99647,79.781,1.69894488419783,66.8390909939293,0.338097901207306,5049.76611957929,3.19507629280056,10.15,-34992880274.9427,-22409,1.46833970853954,69.189,34.3,..,56.923,11.8874597549438
Brazil,BRA,1999,YR1999,27.3050941955985,94.76296,16.49351,80.496,1.73476944842688,66.3867247976224,0.467937566477133,3456.42359489537,4.85844749902668,11.13,-26783642462.7954,-26152,1.42022228691432,69.524,32.3,..,56.853,9.56474018096924
Brazil,BRA,2000,YR2000,27.3175012622426,94.4314117431641,16.26077,81.192,1.7835001158786,65.9343586013156,4.38794944745618,3726.81142041068,7.04414105947266,10.53,-26530848798.8242,-1761,1.36677132973907,69.737,30.4,..,57.528,11.0118398666382
Brazil,BRA,2001,YR2001,27.3299083288866,96.016528,16.24787,81.553,1.79211227785649,65.4616708980706,1.38989640095637,3142.23552848117,6.84035902487525,10.65,-24890077179.8191,3453,1.32069475807143,70.195,28.6,..,57.741,10.7143001556396
Brazil,BRA,2002,YR2002,27.3423153955306,96.652996,16.34461,81.88,1.76065124423135,64.9889831948257,3.05346185909312,2824.71539582671,8.4501643770833,10.64,-9407043257.05195,6018,1.26284153622856,70.41,26.8,..,58.525,9.70273971557617
Brazil,BRA,2003,YR2003,27.3547224621746,96.980098,16.50105,82.203,1.70185253648103,64.5162954915806,1.14082899824888,3056.64968001868,14.7149197228147,11.17,2193173018.42129,-16908,1.18566943930002,70.72,25.1,..,58.053,..
Brazil,BRA,2004,YR2004,27.3671295288186,96.765107,16.97143,82.521,1.77844124428615,64.0436077883357,5.75996463670954,3623.22390486815,6.59718509985962,10.07,8959313364.24297,-5390,1.13939301199192,71.131,23.5,..,59.249,10.4913997650146
Brazil,BRA,2005,YR2005,27.3795365954626,97.093513,16.45133,82.834,1.77566292246976,63.5709200850907,3.20213206130431,4773.26848028038,6.86953720898965,10.55,11679374942.1176,-42926,1.11720287765336,71.753,22,..,59.541,11.3028001785278
Brazil,BRA,2006,YR2006,27.3925777744809,97.594314,15.44589,83.143,1.77747795657257,63.0982323818457,3.96198871122617,5866.02431314405,4.18356812896902,9.69,10773999924.4617,-34007,1.07735384590771,72.037,20.7,..,59.815,12.46409034729
Brazil,BRA,2007,YR2007,27.4788170573836,98.125382,14.51204,83.448,1.847975735626,62.6255446786007,6.06987060678338,7323.19034003928,3.64127299102654,9.28,-2753670195.51863,-30331,1.03202723327326,72.365,19.5,..,59.733,13.2486295700073
Brazil,BRA,2008,YR2008,27.5650563402862,98.526625,13.68068,83.749,1.93921527398251,62.1528569753558,5.09419544658736,8801.75947547502,5.67859390284171,8.27,-35601727612.8429,-35373,0.987284202776065,72.715,18.4,..,60.196,13.9348096847534
Brazil,BRA,2009,YR2009,27.6512956231889,98.856938,13.26799,84.044,1.79932814185315,61.6801692721108,-0.125812002161169,8569.90180523381,4.88803479876804,9.42,-29328433093.6155,-29357,0.953147864558066,72.948,17.5,..,59.604,14.7562398910522
Brazil,BRA,2010,YR2010,27.7375349060916,98.6,12.44521,84.335,2.02660566892286,61.2074815688658,7.52822581815364,11249.2937410718,5.03872690108066,8.034,-86717778084.25,16843,0.93941802248079,73.182,16.7,1193011493622.75,59.362,14.2857599258423
Brazil,BRA,2011,YR2011,27.8237741889942,99.328691,11.8259,84.631,2.11062775987293,61.023328156743,3.97442307944702,13200.5581661879,6.63644962213085,7.58,-83576205984.365,33631,0.928589629509177,73.343,16,1370090868929.75,58.477,14.8528299331665
Brazil,BRA,2012,YR2012,27.9100134718969,99.519494,11.34677,84.923,2.2714176835721,60.8391747446202,1.92117598576537,12327.5155558345,5.40349914037009,7.25,-92678171336.37,43451,0.900343360601223,73.552,15.4,1482661959150.25,59.165,15.1819095611572
Brazil,BRA,2013,YR2013,27.9962527547995,99.575151,11.00035,85.209,2.4134465369818,60.6550213324974,3.00482266944432,12258.5648491717,6.204310666401,7.07,-88384030093.09,35308,0.868346150167205,73.918,14.9,1644076036979.94,59.215,15.1333303451538
Brazil,BRA,2014,YR2014,28.0824920377022,99.650247,10.19422,85.492,2.51459195963426,60.4708679203746,0.503955740242247,12071.4046547485,6.32904015516142,6.76,-110493241349.855,24940,0.857834828724811,74.306,14.6,1853275521387.78,59.217,14.994270324707
Brazil,BRA,2015,YR2015,28.1687313206048,99.710902,10.04079,85.77,2.36536062099671,60.2867145082518,-3.54576339269425,8783.21441310718,9.02990102416129,8.56,-63408884124.215,4764,0.845992601345206,74.332,14.3,2213909563725.69,58.247,14.4729900360107
Brazil,BRA,2016,YR2016,28.2549706035075,99.7,10.0091,86.042,2.16125984748939,60.0710325503043,-3.27591690782192,8680.73542054827,8.73914352329393,11.74,-30529374570.13,82589,0.8112564782781,74.442,15.1,2287778167249.39,56.027,14.2440204620361
Brazil,BRA,2017,YR2017,28.3410663137971,99.8,9.346427,86.309,2.18548661863967,59.8328814784151,1.32286905404399,9896.7175109967,3.44637335032672,12.93,-25337408625.13,56362,0.79226340042227,74.827,13.8,2387081633775.04,55.542,14.8050603866577
Brazil,BRA,2018,YR2018,28.4156284771492,99.7,9.152946,86.569,2.06426147881772,59.7084279516735,1.783666761634,9121.02009249958,3.66485028376724,12.46,-54793943203.345,67934,0.793768153848091,75.109,13.5,2483248142697.96,55.903,14.3790798187256
Brazil,BRA,2019,YR2019,28.490129502497,99.8,8.960098,86.824,2.05077012882977,59.5585261792696,1.22077782360842,8845.3239312417,3.73297621216894,12.05,-68021678683.915,69186,0.766107802084815,75.338,13.4,2570490461736.22,56.569,14.0601997375488
Brazil,BRA,2020,YR2020,28.5646185634603,99.7027130126953,9.529819,87.073,1.94252335631484,59.4174780513368,-3.2767587964736,6923.70019715065,3.21176803803379,13.93,-28207552292.565,56880,0.665176682246802,74.009,13.1,2928261275327.89,51.324,12.2794599533081
Brazil,BRA,2021,YR2021,28.6390944636007,99.4621200561523,9.689179,87.317,..,59.2705274977447,4.98884970066018,7696.78553127562,8.30165975585676,13.34,-46357789404.9,20376,0.528590452919416,72.75,12.9,2865309481606.26,53.651,..
Brazil,BRA,2022,YR2022,..,..,..,87.555,..,..,2.90053061522693,8917.67389796927,9.2801060895687,9.461,-56997407565.53,..,0.459583548488331,..,..,..,57.161,..
Canada,CAN,1998,YR1998,6.83044841443787,100,2.990998,78.724,16.0765716714674,38.8034877793876,3.89615182909806,21024.509932241,0.995942456658074,8.28,-8999712921.89456,126335,0.829909353323744,78.6236585365854,5.4,189748000000,59.737,..
Canada,CAN,1999,YR1999,6.83312531579071,100,2.805973,79.103,16.2584734079999,38.7982348066329,5.16291362410595,22315.1742893999,1.73484295105918,7.58,845351118.081352,143541,0.812842623716166,78.8390243902439,5.3,199125000000,60.563,..
Canada,CAN,2000,YR2000,6.83580221714355,100,2.515508,79.478,16.7574667443141,38.7929818338782,5.17763566824114,24271.0020563821,2.71943995691972,6.83,18494424438.8816,201617,0.931281553452429,79.1668292682927,5.3,207658000000,61.269,..
Canada,CAN,2001,YR2001,6.83816244106634,100,2.160141,79.81,16.3314367841399,38.7876307080739,1.78997287991373,23821.4455867378,2.52512013979907,7.22,15757824510.9175,224357,1.08635096562717,79.3980487804878,5.3,214154000000,61.151,..
Canada,CAN,2002,YR2002,6.92547841246365,100,2.116884,79.888,16.7204106851899,38.7822795822695,3.01805051224973,24255.3385818322,2.25839440940856,7.66,12512912205.0114,206028,1.08744792718674,79.5307317073171,5.3,214423000000,61.739,..
Canada,CAN,2003,YR2003,6.90930546679025,100,2.107053,79.967,17.2083591886595,38.7769284564652,1.80151813598957,28300.4630963791,2.75856321360112,7.57,10432942306.8006,182430,0.901372739095955,79.7151219512195,5.3,226322000000,62.446,..
Canada,CAN,2004,YR2004,6.89313252111685,100,2.023168,80.045,16.7941859676954,38.7715773306609,3.08698080915133,32143.6814078562,1.85725871857261,7.19,23235547976.4209,193282,0.933020777495183,79.9921951219512,5.3,230625000000,62.637,..
Canada,CAN,2005,YR2005,6.87695957544345,100,2.122047,80.122,17.0275680997804,38.7662262048566,3.20420042827129,36382.5079164537,2.21355203439764,6.76,21933097496.4069,204710,0.944466927450734,80.1126829268293,5.2,253381000000,62.601,..
Canada,CAN,2006,YR2006,6.75739131501664,100,2.112003,80.213,16.5952139152245,38.7608750790522,2.63430381378384,40504.0607253203,2.00202539534156,6.32,17990236971.1871,202483,1.01033450270045,80.5436585365854,5.2,254832000000,62.784,..
Canada,CAN,2007,YR2007,6.6931456825485,100,2.000905,80.396,17.3806307727274,38.7555239532479,2.0718250311097,44659.8951408034,2.13838399266843,6.04,11050809835.8733,210817,0.971135141368055,80.5436585365854,5.1,267615000000,63.367,..
Canada,CAN,2008,YR2008,6.62890005008036,100,1.940858,80.578,16.5594262937317,38.7501728274436,1.00428919859834,46710.5055759013,2.37027067444294,6.14,3177944944.24201,237962,1.08290711607014,80.7246341463415,5.1,283078000000,63.412,12.4984664916992
Canada,CAN,2009,YR2009,6.56465441761223,100,1.954076,80.758,15.5045058721079,38.7448217016393,-2.92595564732009,40876.3101540295,0.299466803009284,8.34,-40775263975.9539,240878,1.14175809912162,81.0660975609756,5,296262000000,61.495,12.5725317001343
Canada,CAN,2010,YR2010,6.50040878514409,100,1.807495,80.937,15.7945376619227,38.7394705758349,3.08991946152595,47562.0834253057,1.77687154092629,8.06,-58162670440.4459,227724,1.11186407517168,81.3221951219512,5,317960000000,61.517,12.6209001541138
Canada,CAN,2011,YR2011,6.43568354118357,100,1.787921,81.096,15.9982717192369,38.7348640747569,3.14610049123631,52223.696112356,2.91213508872355,7.51,-49746988786.878,228828,0.978697786570341,81.4826829268293,4.9,316675000000,61.7,12.7131490707397
Canada,CAN,2012,YR2012,6.44363616895263,100,1.752882,81.137,15.7368239449526,38.7302575736789,1.76096158776859,52669.0899632316,1.51567823124521,7.29,-64582432568.5319,245309,1.08581726304756,81.6636585365854,4.8,320081000000,61.652,12.8579139709473
Canada,CAN,2013,YR2013,6.45155533545478,100,1.774879,81.178,15.8408097562138,38.7256510726009,2.3291225062102,52635.1749580433,0.93829189781521,7.07,-58110120944.9089,242475,1.05659125917789,81.7448780487805,4.8,324997000000,61.761,13.002293586731
Canada,CAN,2014,YR2014,6.45947450195693,100,1.714031,81.218,15.8521772244521,38.7210445715229,2.87003607545671,50955.9983232404,1.90663590717873,6.91,-41873919951.8706,195649,1.00533757867378,81.7843902439025,4.7,327204000000,61.43,12.9890079498291
Canada,CAN,2015,YR2015,6.46750520601544,100,1.643415,81.259,15.6499072848632,38.7164380704449,0.659176863558869,43596.1355365546,1.12524136094279,6.91,-54695520049.8056,232738,0.746339477969813,81.8156097560976,4.7,339565000000,61.29,12.7445983886719
Canada,CAN,2016,YR2016,6.47475514717938,100,1.944528,81.3,15.4218225254765,38.7120133755838,1.00139441390405,42315.6037056806,1.4287595470108,7,-47262580270.0756,320494,1.13234865466606,81.9248780487805,4.7,354440000000,61.11,12.6629419326782
Canada,CAN,2017,YR2017,6.45441069689781,100,1.518612,81.35,15.5471947150649,38.7078876013737,3.03988022528195,45129.4292980922,1.5968841285297,6.34,-46235966235.5002,361274,1.19952071057872,81.8329268292683,4.6,376894000000,61.591,12.9404630661011
Canada,CAN,2018,YR2018,6.45681990811536,100,1.486745,81.411,15.6366541621759,38.7037629425392,2.77704055379553,46547.7951820036,2.268225672481,5.83,-41150336771.2767,417974,1.41245586917998,81.8439024390244,4.6,392157000000,61.597,12.9341850280762
Canada,CAN,2019,YR2019,6.43435624426279,100,1.510478,81.482,15.0527469447143,38.6996371683291,1.88822358535141,46374.1527517191,1.94926902411596,5.66,-34032332330.5444,391914,1.43613682316886,82.2287804878049,4.5,418887000000,61.991,12.6524801254272
Canada,CAN,2020,YR2020,6.37073522211031,100,1.556357,81.562,13.5993749178773,38.6955125094946,-5.07435756759732,43349.677855557,0.716999632307852,9.46,-35373275363.7284,195181,1.0737958268224,81.6704878048781,4.5,634437000000,57.964,9.87754249572754
Canada,CAN,2021,YR2021,6.48457678610033,100,1.337711,81.653,..,39.4701279256318,5.01180087532744,52358.6216405155,3.39519318527532,7.46,-5448166897.97545,195181,0.575421916470359,82.5966097560976,4.4,570522000000,60.216,11.0546884536743
Canada,CAN,2022,YR2022,..,..,..,81.752,..,..,3.39620227946682,54966.4888361088,6.80280115341612,5.209,-6654339568.48734,..,1.82337042206996,..,..,520148000000,61.562,11.0546884536743
Chile,CHL,1998,YR1998,20.4685205209729,97.241124,14.43869,85.477,3.46833332199754,21.1192766417585,4.18088662700669,5467.5708766888,5.11024954517563,7.31,-3918430456.4206,4240,1.25783584862258,75.669,10.1,6501520000000,52.602,15.1703701019287
Chile,CHL,1999,YR1999,20.2546763286583,96.6955490112305,14.43377,85.778,3.58650695388435,21.19607360544,-0.2736313981937,4981.19110628657,3.33687917526016,11.16,99338040.6829709,4988,1.19092710984963,76.018,9.8,7197740000000,50.328,15.6522197723389
Chile,CHL,2000,YR2000,20.3219229300151,97.938687,14.43747,86.073,3.28459876265967,21.2728705691214,4.9716214882971,5097.11493718915,3.8432729570657,10.49,-897526442.929414,5790,1.14904172536735,76.87,9.2,8501550000000,50.045,16.4279098510742
Chile,CHL,2001,YR2001,20.3757202111005,97.1343612670898,13.60369,86.363,3.11937442838427,21.3950172958259,3.15403492459967,4606.89056424429,3.56910053001465,10.39,-1100127918.63704,6720,1.11531304820862,76.773,8.7,9107750000000,49.294,..
Chile,CHL,2002,YR2002,20.9338670023617,97.2666854858398,13.49798,86.606,3.12998963284203,21.5171640225303,3.20279913520113,4479.17504395379,2.48939816650703,10.17,-580075884.957633,7828,1.08792963607244,77.445,8.3,9730650000000,48.966,17.4505996704102
Chile,CHL,2003,YR2003,20.7455765185628,98.782325,13.59952,86.665,3.16541052235459,21.6393107492347,4.72324526861041,4824.22054120463,2.81017875743615,9.77,-222193545.398375,9266,1.04791320216262,77.387,8.1,10228580000000,49.654,17.6372203826904
Chile,CHL,2004,YR2004,21.4314918524018,97.5337295532227,13.14452,86.725,3.43190265230929,21.7614574759392,6.67425416822923,6185.51479184893,1.05473871403516,10.16,2821176352.4679,11515,0.996674255969576,77.616,7.9,10996320000000,49.771,17.0210494995117
Chile,CHL,2005,YR2005,21.364245251045,97.6824645996094,12.71797,86.783,3.46014367204439,21.8836042026436,5.83704571917758,7561.8305480446,3.05257621387848,9.34,1824625140.66785,14336,0.97751001174206,78.016,7.7,11784000000000,50.534,16.199089050293
Chile,CHL,2006,YR2006,21.2499260287385,99.368108,12.30888,86.842,3.49859730051134,22.005750929348,6.04999082563968,9418.0627175215,3.39201733699404,9.02,7004224398.15737,17348,0.979795955667856,78.261,7.6,12960000000000,51.749,16.2312793731689
Chile,CHL,2007,YR2007,21.1584706508933,98.0392684936523,11.85849,86.9,3.91463436960953,22.1278976560525,5.16823098528431,10461.3660887507,4.40779938398046,8.43,7423002524.34518,20188,0.980589313160657,77.826,7.6,14462847000000,52.515,16.746410369873
Chile,CHL,2008,YR2008,20.6655180947155,98.2453155517578,11.38525,86.959,4.0807703429627,22.2500443827569,3.78939280635238,10783.1708210632,8.7162687303961,9.29,-6698524204.55871,22516,1.00084678976019,78.484,7.6,17282000000000,53.111,17.4011306762695
Chile,CHL,2009,YR2009,20.1725668834697,99.593662,11.07608,87.017,3.88812820095611,22.3721911094613,-1.11803723642878,10182.8605646819,0.353045178360941,11.31,3220017296.13571,24330,1.02694120751704,78.741,7.5,20488520984786.4,51.751,17.0356101989746
Chile,CHL,2010,YR2010,19.6782680503327,99.5258941650391,10.6824,87.074,4.10188399757659,22.4943378361658,5.85165102224047,12767.7820406263,1.41071107954318,8.41,3068788709.44462,26064,1.0090337555584,78.501,7.4,22386194560340,53.754,17.8533096313477
Chile,CHL,2011,YR2011,19.1853154941549,99.588193,10.39257,87.132,4.45280082368416,22.7285765777398,6.22389678509138,14628.5724573037,3.34121694259299,7.32,-6833478451.22991,28128,0.991361115471139,79.11,7.3,23687641830850.9,55.627,17.7475700378418
Chile,CHL,2012,YR2012,18.6923629379771,100,10.09425,87.189,4.52160278209186,22.9628153193138,6.15534001855494,15406.4928361503,3.00744840213049,6.64,-14228392009.9749,30925,0.974635115583974,79.023,7.2,25897009681160.3,55.783,19.6660995483398
Chile,CHL,2013,YR2013,18.1994117267313,99.6,9.353033,87.246,4.74008312428523,23.1970540608878,3.30850824710085,15833.2759194461,1.78955553984587,6.2,-13248567562.3379,36566,0.964976309009339,79.339,7,27731378000000,56.074,19.6776504516602
Chile,CHL,2014,YR2014,17.7064591705535,100,9.202718,87.303,4.3285934591455,23.4312928024618,1.79264947139259,14666.3431168586,4.71867527854671,6.65,-8981588318.72441,52709,1.00681495918115,79.473,6.9,30589302437109.6,56.019,19.9210090637207
