Country Name,Country Code,Time,Time Code,Agricultural land (% of land area) [AG.LND.AGRI.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Forest area (% of land area) [AG.LND.FRST.ZS],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",Net migration [SM.POP.NETM],External debt stocks (% of GNI) [DT.DOD.DECT.GN.ZS],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]"
Afghanistan,AFG,1998,YR1998,58.0592735691397,..,64.61451,21.895,0.0712697016384245,1.85278199408184,..,..,..,..,..,..,8.082,..,35740,..,..,3.88293060489748,52.943,95.6
Afghanistan,AFG,1999,YR1999,57.8998206154271,..,64.98719,21.986,0.0582468417051747,1.85278199408184,..,..,..,..,..,..,8.07,..,85758,..,..,4.07787948472197,54.846,93.1
Afghanistan,AFG,2000,YR2000,57.9458166597673,4.44689083099365,65.47169,22.078,0.0551666066110075,1.85278199408184,..,..,..,..,..,..,8.054,..,-1007135,..,..,1.4438030241194,55.298,90.6
Afghanistan,AFG,2001,YR2001,57.9473498612453,9.29452705383301,66.05487,22.169,0.0552927191691124,1.85278199408184,..,..,..,..,..,..,8.04,..,-192286,..,..,0.742516834396313,55.798,88
Afghanistan,AFG,2002,YR2002,57.9396838538552,14.1336164474487,64.08779,22.261,0.0668101379335566,1.85278199408184,..,183.532775237202,..,..,..,..,8.186,..,1327074,..,..,6.44932147797304,56.454,85.4
Afghanistan,AFG,2003,YR2003,58.0838047927878,18.9711647033691,63.34015,22.353,0.0730049683971786,1.85278199408184,8.83227781263571,200.462375926026,..,..,..,..,8.122,..,388632,..,..,7.54101896480183,57.344,82.8
Afghanistan,AFG,2004,YR2004,58.1512656578201,23.8141822814941,63.05186,22.5,0.0548667587320485,1.85278199408184,1.41411798058979,221.65766209292,..,..,..,..,8.053,..,-248616,..,..,3.93317768847308,57.944,80.1
Afghanistan,AFG,2005,YR2005,58.134400441562,28.6696720123291,61.81535,22.703,0.0803611343666108,1.85278199408184,11.2297148236429,255.055107095483,..,12.6862687216715,..,..,8.113,..,252185,..,..,3.57650800354462,58.361,77.4
Afghanistan,AFG,2006,YR2006,58.123668031216,33.5444183349609,61.01674,22.907,0.0897569086344725,1.85278199408184,5.35740325126351,274.000655690946,20.5781737687622,6.78459655001657,..,4.68476057052612,8.054,..,62684,..,..,4.13967803534352,58.684,74.7
Afghanistan,AFG,2007,YR2007,58.129800837128,38.4400024414063,59.61623,23.113,0.109940042004685,1.85278199408184,13.8263195479763,375.07826147255,24.2432588226125,8.68057078513406,..,4.17489528656006,8.108,..,-942887,..,33.7,1.79319572747206,59.111,72
Afghanistan,AFG,2008,YR2008,58.132867240084,42.4,58.90637,23.32,0.165573354936329,1.85278199408184,3.92498382161573,387.849288097831,50.7192978736512,26.4186641547444,..,4.38367223739624,8.022,-238376258.640059,221000,..,..,2.00233326232255,59.852,69.3
Afghanistan,AFG,2009,YR2009,58.132867240084,48.2790069580078,56.27216,23.528,0.239506900543419,1.85278199408184,21.3905283931066,443.845150536332,44.3178392396772,-6.81116108898995,..,4.81063985824585,8.082,277627586.221436,-58881,20.0328157525235,..,3.56128837446668,60.364,66.8
Afghanistan,AFG,2010,YR2010,58.134400441562,42.7,53.78926,23.737,0.304230215945755,1.85278199408184,14.3624414692681,554.59473461788,50.8630045999057,2.1785375238942,..,3.4794499874115,8.068,-577708206.772323,-141355,15.3346220528287,..,2.89490410370988,60.851,64.2
Afghanistan,AFG,2011,YR2011,58.131334038606,43.2220189082037,52.67994,23.948,0.408965290862913,1.85278199408184,0.426354784529209,621.912413814308,59.4847758807514,11.8041858089129,31.4488506317139,3.4620099067688,7.947,-2246921171.24519,418796,13.9737609645127,38.3,3.68950830230738,61.419,61.8
Afghanistan,AFG,2012,YR2012,58.129800837128,69.1,50.17682,24.16,0.335061035441608,1.85278199408184,12.7522870887171,663.141052810937,42.3292514484608,6.44121280934118,..,2.60419988632202,8.019,-5150161881.41159,105905,12.9428126909138,..,4.07762772858795,61.923,59.4
Afghanistan,AFG,2013,YR2013,58.123668031216,68.0408782958984,47.64077,24.373,0.29808781267706,1.85278199408184,5.60074465808154,651.987861948108,42.0936844468805,7.38577178397857,..,3.45445990562439,7.949,-5095040596.60647,48076,12.8001865873713,..,3.46678830410982,62.417,57.2
Afghanistan,AFG,2014,YR2014,58.123668031216,89.5,44.79854,24.587,0.283692395910162,1.85278199408184,2.72454336394854,628.146803888496,44.5892994893339,4.67399603536339,..,3.69521999359131,7.91,-3232893168.37268,255611,12.3439645533596,..,3.65757606530364,62.545,55
Afghanistan,AFG,2015,YR2015,58.123668031216,71.5,44.65121,24.803,0.297971774718822,1.85278199408184,1.45131466009755,592.476164793256,37.0225695736427,-0.661709164713696,..,3.2558000087738,8.989,-4192816422.8282,-281739,13.4505186399044,..,3.12134122890873,62.659,53
Afghanistan,AFG,2016,YR2016,58.123668031216,97.7,44.37642,25.02,0.268358772656602,1.85278199408184,2.26031420130452,520.251954939821,43.9227656125389,4.38389195513914,..,4.54397010803223,10.086,-2708462935.14897,-90238,14.1883166576514,54.5,2.58154939895659,63.136,51.1
Afghanistan,AFG,2017,YR2017,58.123668031216,97.7,43.989,25.25,0.281195815732375,1.85278199408184,2.64700320195786,530.14986261654,39.2201099807684,4.9759515055383,..,4.34319019317627,11.18,-3554897942.49064,-47090,14.4839462856524,..,2.86649214750073,63.016,49.4
Afghanistan,AFG,2018,YR2018,58.2769881790166,93.4308776855469,44.39712,25.495,0.299082634225993,1.85278199408184,1.18922812838034,502.057099211089,..,0.626149149168811,..,..,11.11,-3896837603.93392,-47205,14.6855117580624,..,2.88520797304849,63.081,47.8
Afghanistan,AFG,2019,YR2019,58.2769881790166,97.7,44.51263,25.754,0.297563650500103,1.85278199408184,3.911603419423,500.52298078433,..,2.30237251516844,..,..,11.085,-3791935256.04003,-8082,13.9367649041116,..,2.90852909268743,63.565,46.3
Afghanistan,AFG,2020,YR2020,58.7415482268525,97.7,45.98341,26.026,0.223478872007068,1.85278199408184,-2.35110067344623,516.866797351726,..,..,..,..,11.71,-3136733353.20761,166821,14.9721683595124,..,3.13474690779163,62.575,44.8
Afghanistan,AFG,2021,YR2021,58.7415482268525,97.7,..,26.314,..,1.85278199408184,-20.6999999939715,363.674087113049,..,..,37.266040802002,..,..,..,-183672,..,..,2.85135765449931,61.982,43.4
Afghanistan,AFG,2022,YR2022,..,..,..,26.616,..,..,..,..,..,..,..,..,..,..,..,..,..,2.53449831666733,..,..
Argentina,ARG,1998,YR1998,46.8924138283839,94.8150024414063,12.89497,88.759,3.6615567575534,12.3299314134959,3.85017885156228,8250.67317414321,15.0988005449104,..,..,4.03986978530884,12.65,-14481998042.2511,-20331,48.5365413234134,..,1.15817763601349,73.474,19
Argentina,ARG,1999,YR1999,46.9223770321081,95.1331558227539,12.69313,88.952,3.66960102153625,12.263208474471,-3.38545704063269,7735.32208018486,16.7436856974566,..,..,4.52167987823486,14.05,-11942825328.0158,-20220,55.0294127610094,..,1.15204385364535,73.722,18.2
Argentina,ARG,2000,YR2000,46.9581867146078,95.6804733276367,12.49668,89.142,3.56791849018313,12.1964855354461,-0.78899893905691,7666.51783423783,16.8328883767368,..,..,4.58030986785889,15,-8980617892.62762,-22770,54.2417099417586,..,1.13327702210541,73.926,17.6
Argentina,ARG,2001,YR2001,46.9932655872605,95.5110634674458,12.32874,89.329,3.34187706655833,12.0808714176615,-4.40883968258557,7168.97587232911,16.9923529034125,..,97.1933135986328,4.833740234375,17.32,-3780423241.19359,-22787,58.4932935172091,..,1.0991714603689,74.186,17
Argentina,ARG,2002,YR2002,47.031267699301,96.0960006713867,12.5712,89.51,3.10048866797723,11.9652572998769,-10.8944848285903,2579.48876933284,19.6771706443151,..,..,4.01734018325806,19.59,8766610000,-22668,159.890183546743,..,1.07353834961783,74.408,16.4
Argentina,ARG,2003,YR2003,47.1749814557001,96.2979507446289,12.23954,89.686,3.33489087930132,11.8496431820922,8.83704079576924,3333.15290388997,19.8373029880995,..,..,3.53504991531372,15.36,8139930000,-22353,133.474955613907,..,1.03236085902218,74.08,15.8
Argentina,ARG,2004,YR2004,47.3186952120993,96.50537109375,11.7402,89.86,3.65608487008491,11.7340290643076,9.02957330068152,4258.16026060875,16.8763416365527,..,..,3.48652005195618,13.52,3211790000,-22336,114.783966038451,..,1.01533668354561,74.855,15.3
Argentina,ARG,2005,YR2005,47.4737365211259,96.7252655029297,11.25067,90.031,3.73671686472615,11.618414946523,8.85165992013437,5086.62776073134,..,..,..,3.86000990867615,11.51,5273750000,-21961,74.2469415660219,..,1.03347622351885,75.139,14.8
Argentina,ARG,2006,YR2006,47.5533947944415,96.9644088745117,10.75619,90.2,3.92426184145235,11.5028008287384,8.04715150043027,5890.97800169795,..,..,..,4.12821006774902,10.08,6498802520.20453,-19958,52.8779757006235,..,1.03467173566483,75.433,14.4
Argentina,ARG,2007,YR2007,47.4910932549905,97.2243957519531,10.39929,90.366,4.08315143871477,11.3871867109537,9.00765087504757,7210.59554755899,..,..,..,4.46260023117065,8.47,6048537892.88669,-18051,43.1501917496034,..,1.00629733064648,75.006,14.1
Argentina,ARG,2008,YR2008,46.4235627710848,97.5016021728516,10.08668,90.53,4.15237520977984,11.2715725931691,4.05723310346406,8977.50685093365,..,..,..,4.84440994262695,7.84,5421206328.61008,-12450,36.7970755463574,..,0.992294094354656,75.641,13.7
Argentina,ARG,2009,YR2009,45.4302094866426,97.7922058105469,9.794848,90.691,3.84834822677955,11.1559584753845,-5.91852507634947,8184.38988923991,..,..,..,5.53105020523071,8.65,7254115683.93703,-7869,41.4244681423918,..,1.01428389337816,75.936,13.4
Argentina,ARG,2010,YR2010,46.1389123357048,98.82,9.527369,90.849,4.09984413971278,11.0403443575999,10.1253981561002,10385.9644319555,..,..,..,5.01971006393433,7.71,-1622995871.25068,-4970,30.9493567310993,..,0.255582398485167,75.721,12.9
Argentina,ARG,2011,YR2011,45.7919603608739,99.0342864990234,9.168086,90.99,4.28102814513,10.9587128976976,6.00395169280579,12848.7404762598,..,..,..,5.29062986373901,7.18,-5340181192.3952,-1011,27.7440763480508,..,1.15305928006386,76.124,12.4
Argentina,ARG,2012,YR2012,45.5813044224958,99.143798828125,8.91641,91.121,4.26411100150765,10.8770814377953,-1.0264204544321,13082.664325572,..,..,..,5.34582996368408,7.22,-2138040360.43296,3127,26.2398392717053,..,1.13690569378967,76.467,11.9
Argentina,ARG,2013,YR2013,44.9219312381015,99.285774230957,8.723099,91.249,4.34225013023383,10.795449977893,2.40532378079436,13080.2547323367,..,..,..,5.43661022186279,7.1,-13124373785.8633,5369,27.809883508059,..,1.11910919999772,76.491,11.4
Argentina,ARG,2014,YR2014,44.2830207294213,100,8.59409,91.377,4.20911189491323,10.7138185179907,-2.51261532081394,12334.7982453893,24.5697808575806,..,..,5.36144018173218,7.27,-9179026266.87552,5801,29.8320356503375,..,1.09946109101836,76.755,10.9
Argentina,ARG,2015,YR2015,44.1187712163234,99.6890335083008,8.328097,91.503,4.30191380564475,10.6321870580884,2.73115982828944,13789.060424772,25.0083932347048,..,..,5.77611017227173,7.524,-17621985168.21,5522,30.3598204660502,..,1.07800134449604,76.76,10.3
Argentina,ARG,2016,YR2016,43.4794953027197,99.8997421264648,8.171217,91.627,4.20181586904703,10.6003968297469,-2.08032784377811,12790.2640639201,26.1799164832469,..,..,5.54548978805542,8.109,-15104786524.5601,5215,33.3128416645149,30.3,1.05718157762752,76.308,9.8
Argentina,ARG,2017,YR2017,42.9863813585024,100,7.939622,91.749,4.07011168693629,10.5598368832422,2.81850297775918,14613.035714704,24.2825320419979,..,..,5.45431995391846,8.35,-31151351750.7624,4926,36.0212169303666,25.7,1.03713389686514,76.833,9.1
Argentina,ARG,2018,YR2018,42.3715363084602,99.9937362670898,7.832407,91.87,3.97565074444479,10.5203731515078,-2.61739646282038,11795.1628852236,22.6877806247463,..,..,4.87773990631104,9.22,-27083606451.057,4690,54.8963520177766,32,1.01580834908002,76.999,8.4
Argentina,ARG,2019,YR2019,42.5907792625398,100,7.740676,91.991,3.74202981162433,10.4801786099266,-2.00086100285785,9963.67423069626,22.036480926619,..,..,4.77759981155396,9.84,-3492479581.08422,4478,64.5239001599108,35.5,0.993397493293046,77.284,7.6
Argentina,ARG,2020,YR2020,43.0292651706989,100,7.686438,92.111,3.4056175404138,10.4407148781923,-9.94323513446069,8496.428156755,25.8539425343283,..,..,5.27964019775391,11.46,2688362005.52313,2344,67.3551573966306,42,0.970053991438048,75.892,6.8
Argentina,ARG,2021,YR2021,43.1023461553921,100,7.652854,92.229,..,10.4007639520735,10.3982494646904,10636.1155301986,22.8656312880663,..,..,4.6476001739502,8.74,6644503789.24864,2344,51.1489734430828,37.3,0.947490959333989,75.39,6.1
Argentina,ARG,2022,YR2022,..,..,..,92.347,..,..,5.2430444992488,13686.0086737317,..,..,..,..,6.491,-4290120084.51508,..,..,39.2,0.925835473662058,..,..
Australia,AUS,1998,YR1998,60.3830883980058,100,4.849239,84.503,17.6023335431403,17.2119964073259,4.61335689242107,21478.3851573346,21.3278571671023,0.860134629768157,..,..,7.68,-17780527378.192,72084,..,..,0.996734717801419,78.6317073170732,5.3
Australia,AUS,1999,YR1999,59.056923056897,100,4.933064,84.37,17.7372431090697,17.1850760839853,4.95632450612884,20698.7127028167,24.5184972995938,1.48312940304038,..,..,6.87,-21795709492.9592,85011,..,..,1.09397580294231,78.9317073170732,5.2
Australia,AUS,2000,YR2000,59.2881038230738,100,4.857451,84.235,17.8373183976585,17.1581557606446,3.90117137135968,21853.4499933573,24.0475111755467,4.45743514797225,..,4.8840799331665,6.28,-15487273891.4343,109375,..,..,1.14447285147721,79.2341463414634,5.1
Australia,AUS,2001,YR2001,59.3181729429988,100,4.754309,84.1,17.9307269150375,17.1286333519909,2.04141733816161,19681.6450326534,26.1969228854032,4.4071353620147,..,5.22613859176636,6.74,-7986938465.21441,113907,..,..,1.28396809127349,79.6341463414634,5
Australia,AUS,2002,YR2002,58.1856995951733,100,4.382112,84.222,18.1232107784425,17.0991109433373,3.99358986481653,20290.7804189053,26.3711684924223,2.98157453936349,..,5.30785512924194,6.37,-16002234756.2014,107886,..,..,1.1375387361946,79.9365853658537,5
Australia,AUS,2003,YR2003,57.2094294677375,100,3.913128,84.343,17.8945391341105,17.0695885346836,3.1113982078941,23705.9072163917,25.7176458276753,2.73259596616783,..,5.24635744094849,5.93,-29307731701.3676,103907,..,..,1.15019273319182,80.2390243902439,4.9
Australia,AUS,2004,YR2004,51.4046574593546,100,3.737895,84.463,18.3688710453093,17.04006612603,4.21663327252608,30819.9934867745,25.619485421829,2.34325522482587,..,5.19459438323975,5.39,-41286950910.194,109226,..,..,1.06919812205752,80.490243902439,4.8
Australia,AUS,2005,YR2005,53.3993725837314,100,3.579995,84.582,18.2784730852853,17.0105437173763,3.15375271041142,34460.5429970479,25.5686400858015,2.69183168316831,..,4.8967399597168,5.03,-43342943309.5636,132109,..,..,1.21729073052406,80.8414634146341,4.8
Australia,AUS,2006,YR2006,53.27857542663,100,3.411905,84.7,18.2927495943223,16.9810213087226,2.74063570365783,36570.7630699009,24.9160079447074,3.55528773727028,..,4.73843002319336,4.78,-45318593059.6826,192139,..,..,1.34945083098893,81.0414634146342,4.7
Australia,AUS,2007,YR2007,51.8536766332999,100,3.32058,84.822,18.4547376555999,16.951498900069,3.77791678266478,41023.7548562293,24.463559144488,2.32761128891476,..,4.65364980697632,4.38,-64163007801.9241,251231,..,..,1.82499679529254,81.2926829268293,4.5
Australia,AUS,2008,YR2008,50.6733660492301,100,3.223325,84.943,18.2392898668792,16.9219764914153,3.5682700322582,49681.2190739771,24.332380954804,4.35029854990047,..,4.63051986694336,4.23,-52121667002.2045,278516,..,..,2.00391140524272,81.3951219512195,4.4
Australia,AUS,2009,YR2009,50.0184840477461,100,3.234276,85.063,18.1572008366536,16.8924540827617,1.87048696091408,42810.4658391817,26.4703340545692,1.77111716621252,..,5.08131980895996,5.56,-48898407698.7643,235881,..,..,2.06083316277243,81.5439024390244,4.2
Australia,AUS,2010,YR2010,48.9920987204353,100,3.230407,85.182,17.9737515176961,16.862931674108,2.20656631017093,52132.469607935,26.7112315253559,2.91834002677376,..,5.53811979293823,5.21,-44714246092.1586,166833,..,..,1.55570626204128,81.6951219512195,4
Australia,AUS,2011,YR2011,51.5628132199992,100,2.81994,85.3,17.6560553381679,16.9553102586465,2.3913851323057,62598.6866176979,25.9991694885022,3.30385015608744,..,5.06814002990723,5.08,-44431156054.1156,197748,..,..,1.38952731561803,81.8951219512195,3.8
Australia,AUS,2012,YR2012,50.3854314463116,100,2.801783,85.402,17.4056176654109,17.047688843185,3.902007806318,68047.3781775015,26.130534017342,1.76278015613193,..,4.86667013168335,5.22,-64482910032.1769,235719,..,..,1.74582000067359,82.0463414634146,3.6
Australia,AUS,2013,YR2013,48.3937102169923,100,2.618184,85.502,16.7945880965987,17.1400674277235,2.57875428825342,68156.3861047269,25.893427781878,2.44988864142539,..,5.22909021377563,5.66,-51314570187.1267,214564,..,..,1.721151439989,82.1487804878049,3.5
Australia,AUS,2014,YR2014,48.7383986566523,100,2.79832,85.602,16.1557451398864,17.232446012262,2.57901711177597,62515.3148315008,26.2696602082951,2.48792270531403,..,5.16454982757568,6.08,-45400874920.3632,198120,..,..,1.49156648912847,82.3,3.3
Australia,AUS,2015,YR2015,45.3144240657095,100,2.636502,85.701,16.1984582210401,17.3248245968004,2.1527359059391,56708.96119674,26.7777158328225,1.50836672165921,..,5.3155198097229,6.05,-56958711794.5014,209466,..,..,1.43921665259925,82.4,3.3
Australia,AUS,2016,YR2016,44.5399257932247,100,2.617486,85.8,16.3203306101751,17.4254877132405,2.73054799209893,49876.7123761245,26.990150452056,1.27699094497328,..,5.28689002990723,5.71,-41185888415.5533,242184,..,..,1.56194049810399,82.4487804878049,3.2
Australia,AUS,2017,YR2017,48.3406179391109,100,2.596055,85.904,16.1480905133657,17.4229136169693,2.28218364248465,53934.1543741253,26.6160761598064,1.94864740944522,..,5.13822984695435,5.59,-35574351884.651,244875,..,..,1.65339053503068,82.5,3.2
Australia,AUS,2018,YR2018,46.6580950127535,100,2.616846,86.012,15.8635624340846,17.4213145571644,2.88304512347683,57206.9906696898,26.2209281816529,1.91140094445692,..,5.12431001663208,5.3,-31611979633.5974,220307,..,..,1.50299298221362,82.7487804878049,3.2
Australia,AUS,2019,YR2019,47.1237724290889,100,2.558299,86.124,15.595726745355,17.4213145571644,2.1713962244835,54941.0657202842,26.1859445097716,1.61076787290379,..,5.13429021835327,5.16,6177986031.06474,235860,..,..,1.48520844681971,82.9,3.2
Australia,AUS,2020,YR2020,46.2524798427461,100,2.765993,86.241,14.7726575989848,17.4213145571644,-0.0508853360838941,51722.0690001531,30.2886478256059,0.846905537459293,..,5.60844993591309,6.46,32517191287.917,117929,..,..,1.23570107988933,83.2,3.2
Australia,AUS,2021,YR2021,47.2592374954823,100,2.425497,86.362,..,17.4213145571644,2.23621243944461,60444.5023551978,32.7188898005642,2.86391042204995,..,5.55604839324951,5.12,50797777246.5635,117929,..,..,0.127728295728263,83.3,3.2
Australia,AUS,2022,YR2022,..,..,..,86.488,..,..,3.61758857230203,64491.4298860631,..,6.59409671341847,..,..,3.661,19548325032.3467,..,..,..,1.12589851822075,..,..
Bangladesh,BGD,1998,YR1998,72.4744564799877,26.7461929321289,61.89855,22.818,0.154800378681316,14.7524660059922,5.1770268731498,401.96518010266,..,8.4022379561323,..,..,2.895,-35165989.3452837,-407859,30.16083573981,..,1.87614402927933,63.917,70
Bangladesh,BGD,1999,YR1999,72.873934086195,29.5402145385742,61.38416,23.202,0.158617237321082,14.7524644695398,4.67015636882111,404.486143135093,..,6.10669589841957,..,2.13281989097595,3.068,-364355314.194405,-435710,31.1302505036908,..,1.91507429803985,66.228,66.5
Bangladesh,BGD,2000,YR2000,72.2132595836214,32,60.80127,23.59,0.160122047170439,14.7524629330875,5.29329471892532,413.100185264402,..,2.20825620937534,..,2.12508010864258,3.27,-305831650.648,-424718,28.312285791779,48.9,1.90552404891968,65.779,63.1
Bangladesh,BGD,2001,YR2001,72.2363063685949,35.0324668884277,57.97989,24.096,0.194686760625867,14.7278904509488,5.07728777526728,410.048540904043,7.85279247057531,2.00717374213842,47.4855003356934,2.17193007469177,3.618,-535424727.721444,-347605,26.9258696430478,..,1.89925268099487,66.135,60
Bangladesh,BGD,2002,YR2002,71.8521932857033,37.7541275024414,54.96515,24.756,0.20340118824964,14.70331796881,3.83312393993225,407.96296761642,7.88712372772849,3.33256493271911,..,2.01714992523193,3.934,739250272.000126,-451611,29.3237754107195,..,1.85802653007171,66.612,57
Bangladesh,BGD,2003,YR2003,71.6601367442575,40.4742469787598,51.73496,25.429,0.2097371984069,14.6787454866713,4.73956739963045,440.714404819588,7.83605027787651,5.66870773441478,..,2.06939005851746,4.32,131637632.009357,-533925,29.4649511156153,..,1.74653680101613,66.824,54.3
Bangladesh,BGD,2004,YR2004,71.6217254359684,40.6,49.96922,26.114,0.21995504350196,14.6541730045325,5.23953291029852,469.116458369252,7.60497659759871,7.58753638504687,..,1.94014000892639,4.272,-278679383.745514,-535175,29.0231053050116,..,1.66119164263389,67.187,51.8
Bangladesh,BGD,2005,YR2005,71.5295382960744,44.23,48.07627,26.809,0.232135396844242,14.6296005223938,6.53594494076071,492.808648889577,8.1426283401405,7.0466181622204,..,..,4.25,-173741535.952962,-715970,25.5142249330765,40,1.51797511096499,67.299,49.3
Bangladesh,BGD,2006,YR2006,71.2913881846816,50.5251024590164,48.07571,27.517,0.251721897657564,14.6050280402551,6.67190498093571,503.538332188534,8.33493730155715,6.76526117054758,..,2.13128995895386,3.59,1196063083.00571,-1146688,26.5729162335224,..,1.21058994053819,67.241,47
Bangladesh,BGD,2007,YR2007,71.1838365214719,46.5,47.8953,28.237,0.263586594582306,14.5804555581163,7.05859935733267,552.338934530705,8.66279314084748,9.10698496905381,46.6636009216309,2.20221996307373,4.092,856792635.005175,-923456,25.4055540363229,..,1.05111719423699,66.714,44.8
Bangladesh,BGD,2008,YR2008,71.0839671199201,54.2687454223633,47.7229,28.968,0.285933318249804,14.5558830759776,6.01378975903386,630.108979202923,9.42878117115452,8.90194489465157,..,2.0545699596405,4.548,926185438.562718,-1390782,23.6582333003501,..,0.887833017097369,67.051,42.7
Bangladesh,BGD,2009,YR2009,71.0301912883153,57.0775146484375,47.53321,29.709,0.305030148225566,14.5313098256127,5.0451247936724,698.520941599792,9.87158360325856,5.42347236174678,..,1.9394199848175,5,3556126394.04663,-740788,22.9450086425621,..,0.880093475599957,67.403,40.7
Bangladesh,BGD,2010,YR2010,70.9917799800261,55.26,47.30638,30.462,0.340233253415489,14.5067373434739,5.57178818849806,776.859576940281,9.26625106718959,8.12667639169919,..,..,3.38,2108502536.74167,-462265,21.3227203432646,31.5,1.1415513368569,68.638,38.9
Bangladesh,BGD,2011,YR2011,70.1236844126911,59.6,46.66772,31.225,0.361557397209346,14.4991441960513,6.46437912291931,856.381886818701,9.84388457755423,11.3951651552399,58.7691802978516,2.13269996643066,3.75,-161842538.678824,-341152,19.482390506501,..,1.21893869127295,68.809,37.2
Bangladesh,BGD,2012,YR2012,70.0852731044019,65.5457458496094,45.91011,31.993,0.387829234655971,14.4915510486287,6.52145878055326,876.818006772634,9.63853873257843,6.21750422069284,57.8607482910156,2.04667067527771,4.099,2575500680.61049,-242022,20.1573857472083,..,1.24357124646827,69.554,35.5
Bangladesh,BGD,2013,YR2013,71.2760236613659,61.5,45.09919,32.762,0.408788178786231,14.4839579012061,6.0136056584178,973.773900233539,9.50711961152747,7.53040640913168,61.0155410766602,1.96616005897522,4.43,2058473420.43086,-194048,20.0264224594005,..,1.26715729721878,69.565,34
Bangladesh,BGD,2014,YR2014,71.5986786509949,62.4,44.38585,33.535,0.42518945677671,14.4763647537835,6.0610593589202,1108.51495720707,9.50443649145954,6.99163889220856,61.0932998657227,2.09871673583984,4.393,755790761.660141,-219628,19.1251022402954,..,1.24596020808779,69.986,32.4
Bangladesh,BGD,2015,YR2015,72.4763002227856,74.0024719238281,43.54638,34.308,0.46351707533422,14.4687716063609,6.55263987878382,1236.00439770048,9.00588487034226,6.19428022984986,65.1373291015625,1.87225413322449,4.371,2579621008.7762,-286512,18.6264921272489,..,1.19106112723824,70.491,31
Bangladesh,BGD,2016,YR2016,73.1136974725359,75.92,42.66475,35.083,0.50773927054082,14.4687716063609,7.11347821325363,1659.96248898672,7.86276813546215,5.51352572692992,72.7587203979492,2.22119998931885,4.35,931393867.987116,-55013,14.9654814475261,24.3,1.23079535447054,71.09,29.5
Bangladesh,BGD,2017,YR2017,73.4526388568795,88,40.5973,35.858,0.541787825904309,14.4687716063609,6.59024999794057,1815.61019133661,7.63987436772557,5.70207015717245,72.8929672241211,1.85040032863617,4.37,-5984992475.63152,-175755,16.7956193675008,..,1.24972406577957,71.788,28.1
Bangladesh,BGD,2018,YR2018,73.9594376584466,86.915283203125,39.42393,36.632,0.586157624560863,14.4687716063609,7.31941263014136,1963.41270740562,7.4941450180451,5.54362139486472,73.9122009277344,1.65589129924774,4.38,-7095172568.14978,-323380,17.0807053740378,..,1.16137846270492,72.567,26.7
Bangladesh,BGD,2019,YR2019,75.8392870861182,92.2,38.32538,37.405,0.559733655592985,14.4687716063609,7.8819067286135,2122.0783861524,8.27231503602594,5.59199639930632,74.6844635009766,1.68138802051544,4.382,-2948537074.51494,-344054,17.0741222982763,..,1.1131724900167,72.806,25.3
Bangladesh,BGD,2020,YR2020,76.2694937389568,96.2,37.87102,38.177,0.510647559277094,14.4687716063609,3.44802562762527,2233.30589251829,8.14832024557625,5.69107474746207,74.9088973999023,1.76528060436249,5.209,1192771686.32568,-61154,18.8780752250964,..,1.14420974001656,71.968,24.1
Bangladesh,BGD,2021,YR2021,77.3450103710532,98.9910278320313,37.09001,38.946,..,14.4687716063609,6.93867912442445,2457.92404902236,8.3242513417429,5.54565430773474,..,1.83117997646332,5.097,-15775415833.0742,-174500,20.8659284881023,..,1.14931847631384,72.381,22.9
Bangladesh,BGD,2022,YR2022,..,..,..,39.711,..,..,7.09982877575158,2688.30395035828,..,7.69695437176894,..,1.97278618812561,4.699,-14369589305.041,..,..,18.7,1.0748367431585,..,..
Brazil,BRA,1998,YR1998,27.2926871289545,94.193812,15.99647,79.781,1.69894488419783,66.8390909939293,0.338097901207306,5049.76611957929,..,3.19507629280056,..,4.75665998458862,10.15,-34992880274.9427,-22409,28.6093801868083,..,1.46833970853954,69.189,34.3
Brazil,BRA,1999,YR1999,27.3050941955985,94.76296,16.49351,80.496,1.73476944842688,66.3867247976224,0.467937566477133,3456.42359489537,..,4.85844749902668,..,3.80062007904053,11.13,-26783642462.7954,-26152,42.1767770984102,..,1.42022228691432,69.524,32.3
